contest_key,date,title,location_str,city,state,state_full,prize,cbj_percentage,is_championship,is_standard,url
1346,2016-07-15,Griller's Cup,"Laramie, WY",Laramie,WY,Wyoming,7000.0,100.0,True,False,http://www.kcbs.us/event/6072/grillers-cup
1347,2016-07-15,Cookin' on Kampeska,"Watertown, SD",Watertown,SD,South Dakota,8275.0,100.0,True,True,http://www.kcbs.us/event/6111/cookin-on-kampeska
1348,2016-07-15,Wolf Creek Wildblue BBQ,"Burlington, KS",Burlington,KS,Kansas,8000.0,96.0,True,False,http://www.kcbs.us/event/6204/wolf-creek-wildblue-bbq
1349,2016-07-15,Sam's Club National BBQ Tour,"South Bend, IN",South Bend,IN,Indiana,10000.0,,False,True,http://www.kcbs.us/event/6370/sams-club-national-bbq-tour
1350,2016-07-15,Del Mar BBQ Championship,"Del Mar, CA",Del Mar,CA,California,15000.0,98.0,True,False,http://www.kcbs.us/event/6090/del-mar-bbq-championship
1351,2016-07-15,RiverFest Red White and Que,"Bellevue, NE",Bellevue,NE,Nebraska,7000.0,,True,True,http://www.kcbs.us/event/6433/riverfest-red-white-and-que
1352,2016-07-15,BBQ'Loo & Blues Too,"Waterloo, IA",Waterloo,IA,Iowa,10000.0,,True,True,http://www.kcbs.us/event/6182/bbqloo-blues-too
1353,2016-07-15,"Wine,Brew & Bar-B-Que Too!","New Palestine, IN",New Palestine,IN,Indiana,8000.0,100.0,True,False,http://www.kcbs.us/event/6316/winebrew-bar-b-que-too
1354,2016-07-15,Smoke on the mountain/VA state BBQ championship,"Galax, VA",Galax,VA,Virginia,5500.0,100.0,True,True,http://www.kcbs.us/event/6272/smoke-on-the-mountainva-state-bbq-championship
1355,2016-07-16,"Wine,Brew & Bar-B-Que Too! Day 2","New Palestine, IN",New Palestine,IN,Indiana,8000.0,,True,True,http://www.kcbs.us/event/6542/winebrew-bar-b-que-too-day-2
1356,2016-07-16,*Smokin at the Ballpark BBQ Fest,"Old Orchard Beach , ME",Old Orchard Beach,ME,Maine,7500.0,,True,True,http://www.kcbs.us/event/6546/smokin-at-the-ballpark-bbq-fest
1357,2016-07-22,Arvada On-Tap A Craft Beer and BBQ Fest,"Arvada, CO",Arvada,CO,Colorado,10000.0,,True,False,http://www.kcbs.us/event/6059/arvada-on-tap-a-craft-beer-and-bbq-fest
1358,2016-07-22,EffingHAM Jam,"Effingham, IL",Effingham,IL,Illinois,6000.0,97.0,True,True,http://www.kcbs.us/event/6006/effingham-jam
1359,2016-07-22,Central Illinois BBQ Throwdown (Formerly Morton BBQ Throwdown),"Peoria, IL",Peoria,IL,Illinois,7650.0,100.0,True,False,http://www.kcbs.us/event/6224/central-illinois-bbq-throwdown-formerly-morton-bbq-throwdown
1360,2016-07-22,Up in Smoke BBQ Bash,"Mason City, IA",Mason City,IA,Iowa,8850.0,100.0,True,False,http://www.kcbs.us/event/6143/up-in-smoke-bbq-bash
1361,2016-07-22,Rotary Club of Wakefield Rhode Island,"Kingston, RI",Kingston,RI,Rhode Island,6000.0,100.0,True,True,http://www.kcbs.us/event/6345/rotary-club-of-wakefield-rhode-island
1362,2016-07-22,BBQ Fest Cooking Contest,"Dyersburg, TN",Dyersburg,TN,Tennessee,13050.0,100.0,True,False,http://www.kcbs.us/event/6271/bbq-fest-cooking-contest
1363,2016-07-22,Sam's Club National BBQ Tour,"Woodbury, MN",Woodbury,MN,Minnesota,10000.0,100.0,False,True,http://www.kcbs.us/event/6371/sams-club-national-bbq-tour
1364,2016-07-22,The Kansas Smithfield Guinea Pig,"Desoto, KS",Desoto,KS,Kansas,10000.0,,False,False,http://www.kcbs.us/event/6570/the-kansas-smithfield-guinea-pig
1365,2016-07-22,WNC BBQ Festival-,"Maggie Valley, NC",Maggie Valley,NC,North Carolina,10200.0,,True,False,http://www.kcbs.us/event/6245/wnc-bbq-festival-
1366,2016-07-22,Smoking in the Woods,"Kingdom City, MO",Kingdom City,MO,Missouri,2300.0,,False,True,http://www.kcbs.us/event/6569/smoking-in-the-woods
1367,2016-07-23,The Harpoon Brewery BBQ Festival,"Windsor, VT",Windsor,VT,Vermont,6000.0,,True,False,http://www.kcbs.us/event/6349/the-harpoon-brewery-bbq-festival
1368,2016-07-29,The Great Adirondack BBQ Festival,"Old Forge, NY",Old Forge,NY,New York,10250.0,100.0,True,True,http://www.kcbs.us/event/6647/the-great-adirondack-bbq-festival
1369,2016-07-29,Cotton Pickin BBQ Cook-Off,"Hartselle, AL",Hartselle,AL,Alabama,6000.0,100.0,True,False,http://www.kcbs.us/event/6129/cotton-pickin-bbq-cook-off
1370,2016-07-29,Sam's Club National BBQ Tour,"Des Moines, IA",Des Moines,IA,Iowa,10000.0,100.0,True,True,http://www.kcbs.us/event/6372/sams-club-national-bbq-tour
1371,2016-07-29,Birdies Barnyard BBQ,"Kohler, WI",Kohler,WI,Wisconsin,5000.0,100.0,True,True,http://www.kcbs.us/event/6573/birdies-barnyard-bbq
1372,2016-07-29,Smoke on the Shrine Lake & Bluesgrass Festival,"Summerville, SC",Summerville,SC,South Carolina,4000.0,100.0,True,True,http://www.kcbs.us/event/6606/smoke-on-the-shrine-lake-bluesgrass-festival
1373,2016-07-29,8th Annual Vista BBQ Classic,"Vista, CA",Vista,CA,California,10000.0,100.0,True,False,http://www.kcbs.us/event/6183/8th-annual-vista-bbq-classic
1374,2016-07-29,2016 Gilroy Garli-Que BBQ Challenge,"Gilroy, CA",Gilroy,CA,California,7500.0,,True,False,http://www.kcbs.us/event/6554/2016-gilroy-garli-que-bbq-challenge
1375,2016-07-29,Racing for the BBQ,"Lee's Summit, MO",Lee's Summit,MO,Missouri,4600.0,,True,False,http://www.kcbs.us/event/6418/racing-for-the-bbq
1376,2016-07-29,Blues.Brews & Barbecue,"Birch Run, MI",Birch Run,MI,Michigan,10000.0,,True,True,http://www.kcbs.us/event/6425/bluesbrews-barbecue
1377,2016-07-29,Smokin Hot Cars & BBQ,"Iola, KS",Iola,KS,Kansas,6000.0,97.0,True,False,http://www.kcbs.us/event/6273/smokin-hot-cars-bbq
1378,2016-07-29,The Dodge City Days Smokin Saddles BBQ Contest,"Dodge City, KS",Dodge City,KS,Kansas,15000.0,100.0,True,False,http://www.kcbs.us/event/6069/the-dodge-city-days-smokin-saddles-bbq-contest
1379,2016-07-29,SanLuis Valley Beat The Heat Brew BBQ & Chili Challenge,"Alamosa, CO",Alamosa,CO,Colorado,11500.0,100.0,True,False,http://www.kcbs.us/event/6283/sanluis-valley-beat-the-heat-brew-bbq-chili-challenge
1380,2016-08-05,Sam's Club National BBQ Tour,"Laurel, MD",Laurel,MD,Maryland,10000.0,100.0,False,True,http://www.kcbs.us/event/6387/sams-club-national-bbq-tour
1381,2016-08-05,Pit at the Park,"Macungie, PA",Macungie,PA,Pennsylvania,5900.0,98.0,True,False,http://www.kcbs.us/event/6536/pit-at-the-park
1382,2016-08-05,2016 Clayton Rib Cook-off (COMPETITOR SERIES ),"Clayton, CA",Clayton,CA,California,2700.0,100.0,False,False,http://www.kcbs.us/event/6256/2016-clayton-rib-cook-off-competitor-series
1383,2016-08-05,Dillard Bluegrass & Barbeque Festival (GBC Qualifier),"Dillard, GA",Dillard,GA,Georgia,10700.0,100.0,True,False,http://www.kcbs.us/event/6406/dillard-bluegrass-barbeque-festival-gbc-qualifier
1384,2016-08-05,24th Annual State BBQ Championship of Nebraska,"Omaha, NE",Omaha,NE,Nebraska,28000.0,100.0,True,False,http://www.kcbs.us/event/6434/24th-annual-state-bbq-championship-of-nebraska
1385,2016-08-05,Laurie Hillbilly BBQ,"Laurie, MO",Laurie,MO,Missouri,6775.0,92.0,True,False,http://www.kcbs.us/event/6142/laurie-hillbilly-bbq
1386,2016-08-05,"Ribs, Pigs & Watermelons","Huntington Beach, CA",Huntington Beach,CA,California,10000.0,100.0,True,False,http://www.kcbs.us/event/6151/ribs-pigs-watermelons
1387,2016-08-05,Pigs & Pedals,"Asheboro, NC",Asheboro,NC,North Carolina,12000.0,100.0,True,True,http://www.kcbs.us/event/6168/pigs-pedals
1388,2016-08-05,Holy Smokes BBQ Competition,"Cincinnati, OH",Cincinnati,OH,Ohio,3000.0,100.0,False,True,http://www.kcbs.us/event/6438/holy-smokes-bbq-competition
1389,2016-08-05,Badger Brew & Que I (Day 1),"Manitowoc, WI",Manitowoc,WI,Wisconsin,4000.0,100.0,True,True,http://www.kcbs.us/event/6577/badger-brew-que-i-day-1
1390,2016-08-05,Rossville Tall Corn Festival BBQ Contest,"Rossville, KS",Rossville,KS,Kansas,7000.0,99.0,True,False,http://www.kcbs.us/event/6300/rossville-tall-corn-festival-bbq-contest
1391,2016-08-05,All American BBQ Throwdown,"Westland, MI",Westland,MI,Michigan,6000.0,100.0,True,True,http://www.kcbs.us/event/6626/all-american-bbq-throwdown
1392,2016-08-06,Badger Brew & Que II (Day 2),"Manitowoc, WI",Manitowoc,WI,Wisconsin,4000.0,100.0,True,True,http://www.kcbs.us/event/6578/badger-brew-que-ii-day-2
1393,2016-08-12,Atlanta Bar B Q Festival,"Atlanta, GA",Atlanta,GA,Georgia,10000.0,100.0,True,True,http://www.kcbs.us/event/6563/atlanta-bar-b-q-festival
1394,2016-08-12,Smokin' Trackside BBQ & Brew Bash,"Winston, MO",Winston,MO,Missouri,4000.0,100.0,True,True,http://www.kcbs.us/event/6423/smokin-trackside-bbq-brew-bash
1395,2016-08-12,Sam's Club National BBQ Tour,"Richmond, VA",Richmond,VA,Virginia,10000.0,100.0,False,True,http://www.kcbs.us/event/6388/sams-club-national-bbq-tour
1396,2016-08-12,Best of the West,"Sheridan, WY",Sheridan,WY,Wyoming,10000.0,100.0,True,True,http://www.kcbs.us/event/6284/best-of-the-west
1397,2016-08-12,Holy Smoke BBQ Competition,"Liberty, MO",Liberty,MO,Missouri,3200.0,,True,True,http://www.kcbs.us/event/6604/holy-smoke-bbq-competition
1398,2016-08-12,Mountain High BBQ Festival & Car Show,"Franklin, NC",Franklin,NC,North Carolina,10200.0,97.0,False,False,http://www.kcbs.us/event/6246/mountain-high-bbq-festival-car-show
1399,2016-08-12,"CASA's Grab, Root and Growl BBQ","Woodward, OK",Woodward,OK,Oklahoma,12000.0,93.0,True,False,http://www.kcbs.us/event/6281/casas-grab-root-and-growl-bbq
1400,2016-08-12,Smokin'  In  McMinnville,"McMinnville, TN",McMinnville,TN,Tennessee,10400.0,99.0,True,False,http://www.kcbs.us/event/6158/smokin-in-mcminnville
1401,2016-08-12,Salamanca Rock'in Ribfest,"Salamanca, NY",Salamanca,NY,New York,3750.0,,True,True,http://www.kcbs.us/event/6420/salamanca-rockin-ribfest
1402,2016-08-12,Lake Minnetonka BBQ & Beer Fest (Teams spots Full),"Tonka Bay, MN",Tonka Bay,MN,Minnesota,10000.0,100.0,True,True,http://www.kcbs.us/event/6023/lake-minnetonka-bbq-beer-fest-teams-spots-full
1403,2016-08-12,Maryland State BBQ Bash,"Bel Air, MD",Bel Air,MD,Maryland,12500.0,100.0,True,False,http://www.kcbs.us/event/6097/maryland-state-bbq-bash
1404,2016-08-13,* Valley Music Fest BBQ Cookoff,"Russellville, AR",Russellville,AR,Arkansas,5000.0,100.0,True,True,http://www.kcbs.us/event/6579/valley-music-fest-bbq-cookoff
1405,2016-08-13,New London's Best BBQ Chef Competiton,"New London, CT",New London,CT,Connecticut,5000.0,100.0,True,True,http://www.kcbs.us/event/6479/new-londons-best-bbq-chef-competiton
1406,2016-08-19,Classic City BBQ Fest (GBC Qualifier),"Athens, GA",Athens,GA,Georgia,10000.0,100.0,True,False,http://www.kcbs.us/event/6303/classic-city-bbq-fest-gbc-qualifier
1407,2016-08-19,SMSU Smokefest,"Marshall, MN",Marshall,MN,Minnesota,10050.0,100.0,True,False,http://www.kcbs.us/event/6216/smsu-smokefest
1408,2016-08-19,Oaktown Throwdown BBQ,"Oakland, CA",Oakland,CA,California,10000.0,100.0,True,False,http://www.kcbs.us/event/6331/oaktown-throwdown-bbq
1409,2016-08-19,Stand by Your Grill,"Fulton, MS",Fulton,MS,Mississippi,10000.0,100.0,True,True,http://www.kcbs.us/event/6222/stand-by-your-grill
1410,2016-08-19,Sam's Club National BBQ Tour,"South Windsor, CT",South Windsor,CT,Connecticut,10000.0,,False,True,http://www.kcbs.us/event/6389/sams-club-national-bbq-tour
1411,2016-08-19,4th Annual Best BBQ In Town Long Beach BBQ Festival,"Long Beach, CA",Long Beach,CA,California,4625.0,100.0,True,False,http://www.kcbs.us/event/6239/4th-annual-best-bbq-in-town-long-beach-bbq-festival
1412,2016-08-19,BBQ and Fly In on the River,"Excelsior Springs, MO",Excelsior Springs,MO,Missouri,10000.0,100.0,True,False,http://www.kcbs.us/event/6541/bbq-and-fly-in-on-the-river
1413,2016-08-19,Cape Jaycees BBQ Fest,"Cape Girardeau, MO",Cape Girardeau,MO,Missouri,10000.0,100.0,True,True,http://www.kcbs.us/event/6539/cape-jaycees-bbq-fest
1414,2016-08-19,Madison Ribberfest BBQ & Blues Festisval,"Madison, IN",Madison,IN,Indiana,10850.0,100.0,True,False,http://www.kcbs.us/event/6238/madison-ribberfest-bbq-blues-festisval
1415,2016-08-19,Pepsi WY State Championship BBQ & Bluegrass Festival,"Worland, WY",Worland,WY,Wyoming,10000.0,100.0,True,False,http://www.kcbs.us/event/6010/pepsi-wy-state-championship-bbq-bluegrass-festival
1416,2016-08-19,Hudson Valley Ribfest,"New Paltz, NY",New Paltz,NY,New York,6200.0,100.0,True,False,http://www.kcbs.us/event/6311/hudson-valley-ribfest
1417,2016-08-19,Flint Hills Beef Fest BBQ,"Emporia, KS",Emporia,KS,Kansas,6000.0,100.0,True,True,http://www.kcbs.us/event/6177/flint-hills-beef-fest-bbq
1418,2016-08-20,Illinois BBQ Fest at Hillcrest Event Center,"Orion , IL",Orion,IL,Illinois,2500.0,100.0,True,True,http://www.kcbs.us/event/6237/illinois-bbq-fest-at-hillcrest-event-center
1419,2016-08-26,Sam's Club National BBQ Tour (Regional),"N. Charleston, SC",N. Charleston,SC,South Carolina,20000.0,,False,True,http://www.kcbs.us/event/6390/sams-club-national-bbq-tour-regional
1420,2016-08-26,"East Central State BBQ Cook-Off, Paola Roots Festival","Paola, KS",Paola,KS,Kansas,4300.0,96.0,True,False,http://www.kcbs.us/event/6410/east-central-state-bbq-cook-off-paola-roots-festival
1421,2016-08-26,Franklin BBQ Festival Presented By Franklin Noon Rotary Club,"Franklin, TN",Franklin,TN,Tennessee,7800.0,100.0,True,False,http://www.kcbs.us/event/6530/franklin-bbq-festival-presented-by-franklin-noon-rotary-club
1422,2016-08-26,BBQ on the Bricks,"Kearney, NE",Kearney,NE,Nebraska,10000.0,100.0,True,True,http://www.kcbs.us/event/6035/bbq-on-the-bricks
1423,2016-08-26,Smokin' On Oak,"Bonner Springs, KS",Bonner Springs,KS,Kansas,3500.0,100.0,True,True,http://www.kcbs.us/event/6153/smokin-on-oak
1424,2016-08-26,The Great Catskill Mountain BBQ Fest,"Fleischmanns, NY",Fleischmanns,NY,New York,5800.0,100.0,True,False,http://www.kcbs.us/event/6167/the-great-catskill-mountain-bbq-fest
1425,2016-08-26,Hill City Wine Brew & BBQ,"Hill City, SD",Hill City,SD,South Dakota,10000.0,100.0,True,True,http://www.kcbs.us/event/6197/hill-city-wine-brew-bbq
1426,2016-08-26,Grill Games,"Kenosha, WI",Kenosha,WI,Wisconsin,7000.0,100.0,True,False,http://www.kcbs.us/event/6202/grill-games
1427,2016-08-26,"Smoke on the River Bands, Brews & BBQ (BACKYARD)","Ceres, CA",Ceres,CA,California,3675.0,,False,False,http://www.kcbs.us/event/6568/smoke-on-the-river-bands-brews-bbq-backyard
1428,2016-08-26,Smoke in the Valley,"Pikeville , TN",Pikeville,TN,Tennessee,6700.0,100.0,True,False,http://www.kcbs.us/event/6215/smoke-in-the-valley
